10.3268,1.31437,111.698,0.271179
10.1571,1.60502,111.249,0.186088
9.91194,1.80071,110.782,0.299866
9.81742,1.85378,110.598,0.0870586
-20.6939,6.19328,50.9343,0.019193
-20.719,6.17333,50.8621,0.0272948
-20.7912,6.21902,50.8242,0.0247283
-20.8946,6.251,50.7808,0.048995
-21.0318,6.25321,50.7033,0.315647
-21.1793,6.30233,50.7518,0.0806072
-21.2547,6.43253,50.8315,0.0837481
-21.2808,6.52896,50.8091,0.0537354
-21.3181,6.59432,50.8695,0.0602826
-21.3504,6.62893,50.906,0.173582
-21.4095,18.0876,54.4246,0.344028
-21.7105,17.5938,54.2,0.123787
-20.0707,17.18,58,0.0297507
-20.4064,6.90587,51.8754,0.142897
-20.4099,6.63619,51.7,0.118053
-5.83936,6.32645,55.4018,0.596133
-7.49504,8.20477,55.5219,0.73268
-6.90587,9.75203,55.3759,0.397702
-7.46618,10.5083,55.1693,0.307627
-7.5443,10.4757,55.1864,0.117588
-2.4984,5.52918,55.8938,0.0547843
-2.46352,5.52335,55.565,0.054623
-2.46993,5.52886,55.1772,0.173441
-2.43867,5.39666,54.6202,0.188021
-2.49998,5.36384,54.3076,0.0683822
-2.54885,5.36157,54.2,0.0404838
-3.36246,5.18263,59.9,0.880676
-2.90725,5.28723,57.8367,0.679222
-2.88512,5.0906,57.4423,0.180231
-3.36404,4.56876,56.2,0.585054
-2.58583,5.0555,56.8128,0.237188
-2.44582,5.25309,56.551,0.120097
-2.43366,5.3092,56.3722,0.0624361
-2.43827,5.3619,56.2283,0.0406484
-2.42751,5.37517,56.2,0.00743889
-3.17769,6.21629,52.3073,0.0101258
-3.17516,6.22008,52.282,0.00504014
-3.17627,6.22132,52.2569,0.00475732
-3.19769,6.21293,52.2331,0.00847017
-3.21131,6.19644,52.2158,0.00646306
-3.22207,6.18207,52.2,0.0274991
-4.05688,5.51864,50.994,0.00435037
-4.05781,5.51636,50.9882,0.00476567
-4.05664,5.51579,50.9815,0.00310041
-4.05215,5.51735,50.9727,0.0113186
-4.04682,5.52769,50.9596,0.0120445
-4.03901,5.53707,50.9366,0.0164147
-4.03285,5.55769,50.9166,0.0259588
-4.02035,5.57317,50.894,0.115347
-4.03291,9.25152,107.391,1.85234
-3.9597,9.16778,107.148,0.089601
6.18518,-14.7892,50.6558,0.235398
6.16698,-14.8396,50.3524,0.110644
6.25913,-14.9661,50.0204,0.148278
6.34001,-15.0221,49.6774,0.132448
6.37521,-14.9934,49.5461,0.122108
6.46333,-14.6039,48.1253,0.0337836
6.45664,-14.5413,48.0509,0.275214
6.43246,-14.4773,47.9896,0.0235106
6.42393,-14.3978,47.9411,0.0264821
6.39784,-14.3085,47.9097,0.0315081
6.40417,-14.2228,47.8945,0.0461797
6.42977,-14.115,47.9055,0.0359636
6.43217,-14.0256,47.9437,0.0259619
6.41139,-13.9609,48.0255,0.0694801
6.29326,-14.0378,48.0491,0.0789462
6.16667,-14.1455,48.076,0.332242
6.51175,-14.822,49.0673,0.0499619
6.58542,-14.8046,48.9425,0.041878
6.62204,-14.8174,48.7835,0.0531056
6.61468,-14.8028,48.6243,0.0575744
6.58975,-14.7636,48.4776,0.0386882
6.5194,-14.7346,48.3411,0.0525045
6.5011,-14.74,48.295,0.0154663
7.10761,-14.188,54.9245,0.244491
7.01215,-14.3983,54.2,0.122512
7.31932,-14.4237,54.6472,0.0956076
7.31035,-14.5959,54.4448,0.0803321
7.26918,-14.7429,54.4121,0.0283334
7.24989,-14.8754,54.4513,0.0372833
