13.2233,18.6679,43,1.03564
15.3974,35.7326,12.7429,0.0198621
13.7926,21.2885,34.7,3.03982
14.5538,24.5163,24.3318,16.2619
14.5538,24.5163,24.3316,1.65461
15.7469,24.3988,24.463,0.0216724
14.5493,24.2029,24.0995,4.31559
14.5525,23.9628,23.9059,4.13416
14.537,23.7814,23.7491,4.07842
14.5318,23.639,23.645,4.43474
14.5129,23.5886,23.5983,3.90735
14.5129,23.5885,23.5982,0.0357556
13.4839,19.8677,39.2,1.73475e-24
-10.3134,5.06982,93.8,8.00006e-24
-14.7165,14.4146,34.7634,3.19393
-14.7165,14.416,34.7577,30.3152
-14.6993,14.3987,34.7,0.85981
-14.7863,14.3429,34.7859,3.14639
-14.7867,14.3426,34.786,0.0451304
-14.7867,14.3425,34.786,0.00129261
-14.715,14.37,34.8058,8.8714
-12.1365,11.7959,24.9017,4.93434
-12.1364,11.7958,24.9013,0.0693177
-14.1493,13.1067,43,1.40948
-14.411,13.7101,39.2,2.30744e-24
0.147697,-50,40.9716,9.44569e-25
-1.93527,-47.0249,39,1.34612e-24
-13.7256,-16.0475,43,1.4133
-15.5917,-19.5118,34.7,3.89844
-13.7243,-30.1865,27.8415,1.72357e-25
-17.9522,-23.7994,24.3332,20.7488
-18.0873,-24.0309,23.8172,19.1182
-18.0879,-24.031,23.8159,17.3666
-17.4932,-24.8154,24.2871,6.3505
-17.3555,-25,24.4045,1.47842
-14.0851,-29.6711,27.5,1.38661e-25
-13.0552,-31.1422,28.4748,2.94582e-25
-8.80256,-37.2162,32.5,4.06772e-25
-14.5799,-17.6335,39.2,2.23486e-24
-17.0295,-15.447,43,0.992043
-18.277,-17.5357,34.7,2.91253
-19.9053,-20.2578,23.9853,24.9345
-19.945,-20.324,23.7139,7.28556
-19.9452,-20.324,23.7128,9.66076
-19.9092,-20.2969,23.801,4.78303
-19.9092,-20.2969,23.801,0.0111971
-19.967,-20.1774,23.8337,4.33501
-19.9737,-20.0975,23.8964,4.90518
-17.6006,-16.4033,39.2,1.71143e-24
15.0916,22.4932,43,2.92696
17.3918,24.7079,34.906,2.98361
17.3925,24.7079,34.9046,8.80854
17.2407,24.797,34.9653,4.52177
17.1687,24.8382,34.9929,4.36359
16.1715,23.5329,39.2,5.96209e-24
-1.79681,2.31535,43,1.74971
-2.54532,9.6235,24.9873,1.31568
-2.54524,9.62382,24.9863,0.0657508
-2.54562,9.62402,24.986,0.0751363
-2.54566,9.62408,24.986,0.023514
-2.50681,8.62012,26.5,2.46037e-24
-2.29278,3.03091,34.9152,1.59314
-2.2147,2.8883,34.9121,2.94956
-2.19148,2.84985,34.9112,1.45024
-2.18835,2.84514,34.9114,0.43268
-2.18803,2.84501,34.9114,0.035513
-2.29204,3.14121,34.761,2.71989
-2.29804,3.18115,34.7,1.6977
-2.29277,3.03086,34.9138,5.78453
-2.37442,5.17101,31.7,1.47709e-23
10.8493,-5.68874,93.8,7.03355e-24
3.1754,-1.67097,43,1.26524
-36.0412,-31.7487,27.4731,0.0186799
0.481659,-0.0486992,24.256,21.0959
0.394015,-0.0120237,23.6577,19.2705
0.326683,0.00677876,23.2181,16.6042
0.326668,0.00690213,23.2178,2.37821
0.327141,0.00723754,23.2184,0.0303251
0.332295,0.0080277,23.2221,0.124907
0.337366,0.0130998,23.2184,0.178358
-0.780003,-0.278141,23.4,0.0083498
-0.803684,-0.295145,23.3999,0.308311
-1.44362,2.98325,24.0286,0.151878
17.8461,-1.89393,24.7227,0.0234007
0.311916,0.0265021,23.227,0.287603
6.71839,-13.6207,23.0402,0.050303
6.74469,-13.6543,23.0466,0.399633
5.22992,-11.1941,21.5695,0.0894066
-0.0308237,0.687679,23.8589,0.280077
3.82879,-4.03208,22.6297,0.050303
3.81828,-4.04333,22.6304,0.204715
4.95049,-1.13797,21.8732,0.358245
1.55878,-0.53542,23.2951,0.195703
1.9171,-0.984587,34.7,3.56669
-0.674976,13.2553,93.8,9.13678e-24
-1.48009,13.4498,91.3,2.61051e-24
-19.679,17.8206,34.7,4.59702
-22.7484,18.4693,24.7627,8.67238
-22.7486,18.4692,24.7624,3.11696
-22.7481,18.4692,24.7624,0.0233162
-22.7505,18.4684,24.7639,0.0671427
-22.5763,18.4461,24.9208,0.0546675
-22.6856,18.5096,24.6485,0.050303
-22.6833,18.5087,24.6478,0.0678842
-22.8044,18.6132,24.4379,0.033494
-20.4842,13.7809,20.1381,0.158312
-22.2794,18.5638,24.4921,4.97248
-21.9197,18.6504,24.2653,4.37937
-21.6403,18.7349,24.0805,4.24005
-21.4288,18.8065,23.9271,4.1404
-21.2726,18.8741,23.8108,4.22851
-21.1743,18.9137,23.732,4.9821
-21.1676,18.917,23.7271,0.831177
-21.1667,18.9172,23.7263,0.177436
-21.1667,18.9172,23.7263,0.0216292
4.00608,41.1157,75.1831,0.0118738
-17.0349,17.2078,43,1.51126
-18.2454,17.4883,39.2,2.63843e-24
2.83879,14.472,93.8,6.55946e-24
1.86987,14.347,91.3,1.87413e-24
-19.9561,11.5363,35,5.60376e-25
-21.238,11.3756,31.7,2.87926e-24
-20.0726,11.5215,34.7,3.3569
-23.8947,11.043,24.8614,3.53815
-23.8958,11.0422,24.8608,5.59054
-23.9453,11.0799,24.8535,3.6617
-23.9255,11.0268,24.766,19.2003
-23.357,11.3107,24.2959,5.80739
-22.9061,11.5256,23.8727,4.94602
-22.5535,11.714,23.53,4.85288
-22.2523,11.8524,23.2795,4.36065
-22.0049,11.9631,23.0901,4.22021
-21.8007,12.0415,22.9527,3.98767
-21.6409,12.1031,22.8564,4.33442
-21.5474,12.1395,22.8037,4.87635
-21.5454,12.1402,22.8023,0.404854
-16.8497,11.9324,43,1.20987
-18.3252,11.7443,39.2,1.88621e-24
9.30872,3.59633,96.388,8.18704e-24
-16.5953,18.0301,34.7,6.63978
-20.705,20.456,24.6978,16.5447
-20.7573,20.4883,24.5758,7.83701
-20.7574,20.4883,24.5757,1.29013
-21.6296,18.5388,24.6411,0.050303
-21.6397,18.5417,24.6584,0.243467
-22.0323,18.7237,24.0294,0.647209
-13.1415,16.0668,43,2.13356
-14.7227,16.9657,39.2,3.79819e-24
-10.0126,14.155,44.1847,1.84409e-24
-10.8447,17.8459,35,2.70151e-24
-10.8553,17.893,34.8831,3.54742
-10.8764,17.8289,34.8267,2.85228
-10.8765,17.8285,34.8263,0.0418747
-10.8765,17.8284,34.8263,0.01039
-10.9064,18.0283,34.9015,3.14212
-10.9133,18.0472,34.9043,1.15007
-10.8554,17.8937,34.8818,7.24696
-10.1197,14.6258,43,2.64128
-10.4641,16.1553,39.2,5.40302e-24
-7.0235,50,43.199,1.98948e-24
-15.3945,32.3166,38.7,1.01905e-24
-10.5739,42.5,41.2909,1.01499e-25
-22.8725,6.12781,30.9826,4.16862e-24
-22.8614,8.13536,31.7,2.06021e-23
-22.8088,16.6702,34.7436,3.26938
-22.8107,16.6701,34.74,24.3853
-22.8149,16.5309,34.7,2.71884
-22.7933,16.6183,34.7,0.826459
-22.2788,17.7737,35,3.80621
-22.9653,-10.634,24.9931,1.40274
-22.9652,-10.6365,24.9927,0.398686
-19.1345,4.24363,24.9243,4.8797
-19.1339,4.23827,24.9201,0.800033
-19.1339,4.23805,24.92,0.0532095
-22.8796,4.85637,30.5283,4.30619e-24
-22.942,-6.41688,26.5,1.10872e-23
-19.7243,6.23822,26.5,1.74988e-25
-20.499,14.4838,43,1.17225
-21.5621,15.4901,39.2,2.08116e-24
-10.7429,42.1429,41.2,2.23419e-24
10.8982,16.4718,43,1.51067
39.7617,50,38.178,3.28809e-23
12.4815,18.0618,34.7,4.38965
22.9613,30.1774,29.3488,3.85131e-24
14.2974,19.9626,24.7822,7.61424
14.2918,19.9227,24.6621,4.93847
14.2907,19.9208,24.6557,0.846587
14.35,19.9707,24.782,3.2807
14.35,19.9707,24.782,0.0141109
14.2972,19.9625,24.7808,13.3848
14.4769,20.1674,24.88,6.64379
14.6143,20.3213,24.9657,6.54465
14.6864,20.414,25,5.10804
23.5398,30.86,29.6528,3.20632e-24
26.9313,34.8616,31.4351,3.59556e-24
28.9575,37.2523,32.5,1.05459e-23
11.6231,17.1998,39.2,2.53118e-24
-14.2189,-16.9016,43,1.09113
-15.6554,-18.6441,34.7,3.15967
-17.5275,-20.8875,24.0865,24.2979
-17.6413,-21.0256,23.3745,21.1874
23.4948,-11.3224,22.1775,0.47496
-17.6254,-21.008,23.3628,2.07944
-17.6252,-21.0078,23.3627,0.0424971
-17.6416,-21.0261,23.3737,8.526
-17.6576,-21.0712,23.3009,4.44033
-17.6575,-21.0713,23.3008,0.0173186
-17.6575,-21.0712,23.3007,0.0356682
0.0868515,-19.9285,22.5195,0.323752
-8.66071,-20.2888,24.2069,0.0723369
-14.8766,-17.6994,39.2,1.81023e-24
19.2689,-11.4204,43,3.71489
20.42,-11.9161,39.2,7.42477e-24
