40932,3.53319,-2.27119,49.9977,0.0235199
40932,3.53339,-2.27067,49.9959,12.4637
40932,3.44334,-2.3709,49.874,2.74185
40932,3.39791,-2.41955,49.8191,2.87323
40932,3.5329,-2.27123,50,1.00867e-24
40932,2.49983,-2.41334,58,1.20413
57997,0.756295,-0.185525,49.897,1.77698
57997,0.755887,-0.185355,49.8956,5.34737
57997,0.780409,-0.130151,49.8411,11.058
57997,0.763066,-0.238546,49.854,9.86936
57997,0.767305,0.361202,49.9483,3.26463
57997,0.789349,0.787049,49.9957,2.80675
57997,0.791738,0.824797,50,0.28537
57997,1.47032,9.53757,50.9257,3.97158e-24
57997,0.521731,-1.41123,58,1.63181
57997,4.03754,42.5,54.4277,1.50021e-24
57997,3.50411,35.6509,53.7,1.31791e-23
57997,4.62166,50,55.2245,4.90062e-24
14557,-21.6746,12.2609,49.7537,4.0339
14557,-21.676,12.2618,49.7511,21.9457
14557,-21.6822,12.2377,49.7,0.679953
14557,-17.4752,11.3777,58,1.74503
14557,-23.0094,7.73942,39.8046,2.05692
14557,-23.0289,7.67732,39.6761,2.40926
14557,-23.0309,7.66972,39.6604,0.84575
14557,8.05385,5.87354,107.894,5.93427e-24
14557,-22.0846,10.8739,46.7,4.50036e-24
4814,-1.19779,-3.36125,49.7,3.09248
4814,0.19532,-2.47269,58,1.08754
4814,-2.89678,-4.61722,39.1757,4.65869
4814,-2.91103,-4.60774,39.1612,26.8465
4814,0.6978,-9.74441,32.7017,14.2334
4814,3.64091,-13.8336,27.5346,12.5599
4814,4.96738,-15.6346,25.2193,6.00324
4814,4.96834,-15.6385,25.2148,9.21414
4814,4.96386,-15.5792,25.3446,2.37423
4814,4.96358,-15.5747,25.3575,0.721724
4814,-1.68209,-3.71927,46.7,5.70723e-25
99899,14.7243,-14.9286,49.9564,0.679047
99899,14.7657,-15.2661,49.9046,2.70134
99899,14.7816,-15.5307,49.856,2.61253
99899,14.7893,-15.7311,49.8119,2.73991
99899,14.8048,-15.8553,49.7803,3.18915
99899,14.8056,-15.8633,49.7786,0.616243
99899,14.7247,-14.9281,49.9541,15.5373
99899,15.1453,-15.57,49.8789,4.56237
99899,15.4866,-16.0853,49.8314,4.27869
99899,15.7526,-16.5,49.7822,4.01735
99899,15.956,-16.8347,49.7488,3.70454
99899,16.1257,-17.0948,49.7262,3.61201
99899,16.2488,-17.3017,49.7011,3.48675
99899,16.2553,-17.3127,49.7,0.222263
99899,13.3501,-12.8218,58,1.59941
99899,30.9581,-42.5,47.0822,9.42983e-24
99899,35.3361,-50,46.3027,1.6421e-23
99899,23.5491,-29.8077,48.4014,2.10163e-24
99899,23.0008,-28.8684,48.499,1.04291e-23
78961,24.6227,14.629,49.7203,5.29764
78961,24.8134,14.5761,49.7226,2.88204
78961,24.9202,14.5496,49.7321,3.22131
78961,24.9215,14.5493,49.732,0.118219
78961,24.9216,14.5493,49.7319,0.0170692
78961,24.6104,14.6397,49.7,0.286327
78961,24.6229,14.6299,49.719,8.11258
78961,19.9307,11.3631,58,1.94328
78961,18.5566,19.653,39.7799,1.89803
78961,18.4524,19.7361,39.6085,1.94094
78961,18.3788,19.7896,39.4891,2.29013
78961,18.3658,19.7989,39.4673,0.933462
78961,18.3649,19.7997,39.4654,0.175389
78961,-6.75537,-7.33015,105.81,1.0594e-23
78961,24.1808,14.9955,48.9959,9.42864e-25
78961,24.4641,14.5187,50,1.74936e-24
52961,18.3907,-20.6978,49.7,3.93306
52961,16.7477,-17.9123,58,1.26682
52961,20.5535,-24.4773,38.584,10.3326
