2894,83,23.8792,13.4038,49.7157,12.9155
2894,83,23.8886,13.4063,49.7,0.495286
2894,83,18.9048,12.2428,58,2.13542
2894,83,24.1923,13.487,49.2,9.02891
2894,83,24.4857,13.5668,48.714,11.282
2894,83,24.6243,13.5984,48.4905,11.1145
2894,83,24.729,13.6251,48.3207,12.0602
2894,83,24.7926,13.6398,48.2212,14.8713
2894,83,24.7935,13.6399,48.2198,0.324879
2894,83,-12.4104,5.4254,110.263,24.7474
2894,83,-11.4446,5.59438,108.71,21.5688
2894,83,-10.6722,5.74345,107.454,19.8132
2894,83,-10.0843,5.85521,106.427,17.8654
2894,83,-9.62366,5.95614,105.601,15.9003
2894,83,-9.39379,6.01881,105.2,9.09571
3971,83,11.5493,2.22045,110.928,19.7288
2756,3,13.9741,15.3425,58,1.16233
1329,59,-11.9256,-5.20631,110.284,24.6627
7324,163,16.7242,17.697,58,3.02099
190,196,0.450635,10.7919,111.44,15.2377
190,196,0.563226,10.5204,110.839,14.2184
190,196,0.679538,10.2762,110.382,12.7781
190,196,0.775353,10.0849,110.018,11.779
190,196,0.853306,9.93168,109.731,11.2925
190,196,0.861021,9.9152,109.701,1.43333
190,196,16.4565,-23.9677,49.294,10.1419
190,196,16.4834,-24.0219,49.2,6.28662
190,196,16.9296,-24.8253,47.791,13.2215
190,196,16.9324,-24.8299,47.7823,2.7975
190,196,14.219,-18.9101,58,4.12453
624,97,1.59037,12.7844,110.638,23.2345
624,97,1.16297,12.0197,109.389,20.9626
624,97,0.814282,11.4038,108.406,18.176
624,97,0.535783,10.9222,107.614,16.5783
624,97,0.307873,10.5439,106.982,14.5675
624,97,0.129993,10.2419,106.473,12.7676
624,97,-0.0101989,9.999,106.061,12.6691
624,97,-15.873,-18.8223,58,2.90634
624,97,-19.2903,-24.92,47.7867,11.4227
624,97,-19.3578,-25.0381,47.5935,11.3647
624,97,-19.4094,-25.1251,47.4556,12.3993
624,97,-19.4265,-25.1562,47.4083,9.7041
624,97,-18.8022,-24.1084,49.2,9.76286
3491,81,-8.56272,5.58801,107.58,16.4699
4730,7,-12.8792,28.757,41.4987,5.58774
17390,30,-8.78137,12.3607,110.357,25.7293
27,47,12.0075,9.80282,110.541,23.4624
27,47,11.2606,9.13663,109.213,21.5248
27,47,10.6514,8.61028,108.16,18.7261
27,47,10.1661,8.18855,107.313,17.3411
27,47,9.7779,7.85268,106.64,15.1296
27,47,9.45819,7.58662,106.103,14.0269
27,47,9.20892,7.37967,105.669,12.9864
27,47,9.00761,7.21456,105.328,11.7986
27,47,8.93205,7.15306,105.2,4.85155
27,47,-19.3741,-15.5398,58,3.88693
27,47,-24.8413,-20.0443,48.8412,11.9471
27,47,-24.899,-20.0973,48.7427,15.6261
27,47,-24.8998,-20.0979,48.7415,0.288592
27,47,-24.5779,-19.831,49.2603,10.47
27,47,-24.6142,-19.8614,49.2,3.15271
5752,77,8.39054,11.7325,110.569,22.9202
357,119,-30.0485,-44.262,44.1258,0.00316543
4341,16,9.69612,-12.4687,110.584,23.2212
3986,170,2.3734,-1.46179,58,2.00012
1836,8,10.9823,-9.2315,110.515,22.5828
1836,8,10.323,-8.6346,109.151,21.6432
1836,8,9.82024,-8.14879,108.062,18.3134
1836,8,9.41489,-7.74968,107.191,16.742
1836,8,9.08037,-7.43389,106.497,15.243
1836,8,8.80259,-7.17734,105.949,13.948
1836,8,8.5846,-6.96801,105.513,12.8935
1836,8,8.42502,-6.80915,105.2,10.5985
1836,8,-25.0008,26.9195,40.5442,8.33214
1836,8,-25.0515,26.9695,40.4521,9.59952
1836,8,-25.0539,26.9717,40.4481,1.01529
1836,8,-15.6928,17.6292,58,3.34602
1836,8,-21.9226,23.8027,46.0726,11.2078
1836,8,-21.9613,23.8423,46,5.3542
1836,8,-20.27,22.1247,49.224,10.5095
1836,8,-20.2824,22.1375,49.2,0.960272
3700,8,12.0683,-0.312502,110.56,23.0191
3425,63,0.990015,-12.935,110.25,25.7974
1050,165,-10.9671,2.56977,111.142,17.9497
712,79,11.8717,16.9368,58,2.14563
712,79,13.349,21.8321,49.2,6.34916
712,79,13.865,23.7037,46.0091,13.1986
712,79,13.8662,23.7091,46,0.279223
712,79,2.98475,-12.2032,110.234,26.1261
712,79,3.28376,-11.2784,108.669,22.3204
712,79,3.50641,-10.5528,107.405,20.2513
712,79,3.68604,-9.97432,106.398,17.564
712,79,3.82502,-9.50815,105.589,16.5369
712,79,3.89128,-9.2861,105.2,8.56978
712,79,14.6717,27.2757,40.0793,9.60458
712,79,14.7338,27.5734,39.5787,9.01443
712,79,14.78,27.8164,39.1821,8.58382
712,79,14.8144,28.0101,38.869,7.76691
712,79,14.8382,28.163,38.6197,7.77684
712,79,14.8556,28.2813,38.4269,8.08908
712,79,14.8689,28.3644,38.2923,9.02816
712,79,14.8729,28.3839,38.2596,5.27706
977,124,14.4424,19.1589,58,3.974
977,124,17.5096,23.7175,49.2839,10.6985
977,124,17.5388,23.7648,49.2,5.25961
977,124,18.3708,24.917,47.0866,12.2526
977,124,18.3795,24.9301,47.0626,6.05875
977,124,-4.73518,-9.53302,111.612,14.1112
977,124,-4.58871,-9.29442,111.147,13.1909
977,124,-4.47344,-9.10626,110.778,12.027
977,124,-4.3856,-8.9502,110.49,11.1135
977,124,-4.38069,-8.94275,110.476,0.614965
533,169,17.7156,12.2897,58,2.50591
2730,180,3.70379,14.5985,110.41,24.6773
1372,161,7.02413,12.953,110.534,23.4623
1372,161,6.56125,12.109,109.209,20.9059
1372,161,6.19271,11.4216,108.153,18.7263
1372,161,5.89114,10.8713,107.309,16.8504
1372,161,5.62512,10.4418,106.635,15.5069
1372,161,5.41117,10.102,106.097,13.9313
1372,161,5.24143,9.83508,105.665,13.1876
1372,161,5.09762,9.62859,105.325,11.6103
1372,161,5.04835,9.55466,105.2,5.00142
1372,161,-13.5909,-18.4574,58,3.75585
1372,161,-18.0471,-24.9792,47.018,11.5457
1372,161,-18.0799,-25.048,46.9142,14.2443
1372,161,-18.0817,-25.0519,46.9087,1.9926
1372,161,-17.0962,-23.6535,49.2578,10.1179
1372,161,-17.1206,-23.6876,49.2,2.89051
688,125,16.2638,18.0954,58,3.3132
3193,10,-4.93195,-11.424,110.406,24.1069
3193,10,-5.23204,-10.6297,108.982,21.1968
3193,10,-5.46409,-9.99028,107.843,18.5661
3193,10,-5.66024,-9.47829,106.929,17.2346
3193,10,-5.78883,-9.06934,106.195,15.7745
3193,10,-5.89595,-8.74379,105.613,14.3638
3193,10,-5.9696,-8.51083,105.2,11.0631
3193,10,-14.4249,18.7775,58,2.83169
3193,10,-16.1695,24.8191,47.8831,11.2074
3193,10,-16.205,24.9672,47.6501,10.7278
3193,10,-16.2288,25.0844,47.4705,11.3146
3193,10,-16.25,25.1641,47.3486,13.1501
3193,10,-16.2535,25.178,47.3291,5.38792
3193,10,-15.9898,23.9809,49.2,8.65261
1198,174,-4.49007,13,110.536,22.3001
1755,48,22.0714,28.2913,41.4703,10.9269
12052,185,-21.443,-23.7112,38.8133,16.2395
1624,126,-21.0156,-28.6387,41.3576,11.8204
717,51,-27.7296,-11.4225,42.0409,3.47246
717,51,-27.7306,-11.4219,42.0403,0.13416
717,51,28.759,-45.2428,63.1798,0.337248
717,51,-16.6213,-14.0148,58,2.08117
717,51,-15.944,-11.3286,47.8967,3.40467
717,51,-15.944,-11.3285,47.8967,0.0142782
717,51,-18.0733,-16.0243,49.2105,6.24643
717,51,-18.087,-16.0171,49.2,0.303809
717,51,-18.0553,-15.9909,49.2,0.696756
717,51,-18.0738,-16.0248,49.2087,11.9623
2537,51,5.10592,14.5552,110.453,24.3575
1160,34,8.53479,-9.43205,110.49,23.7249
2357,22,14.6861,11.9919,50.304,9.11152
2357,22,12.2361,11.6657,58,1.86771
2357,22,15.028,12.0235,49.2,6.63515
2357,22,-4.45776,9.26804,110.228,22.7966
2357,22,-3.98667,9.39049,108.652,20.7434
2357,22,-3.61999,9.46891,107.381,19.4146
2357,22,-3.34022,9.52915,106.366,16.7854
2357,22,-3.0989,9.57185,105.558,15.2071
2357,22,-2.98666,9.58669,105.2,8.08164
2357,22,17.7676,12.2747,40.0319,9.79597
2357,22,17.9215,12.2874,39.4988,8.67825
2357,22,18.0418,12.2975,39.0708,8.32072
2357,22,18.1395,12.3079,38.7319,8.00387
2357,22,18.2154,12.3167,38.466,7.78219
2357,22,18.2742,12.3217,38.2627,8.11539
2357,22,18.3128,12.3254,38.129,9.71937
2357,22,18.3166,12.3266,38.1151,2.68992
1828,192,-21.9027,-28.439,41.9568,12.4199
1828,192,-21.9256,-28.4796,41.8971,11.3247
1828,192,1.88624,10.9376,110.944,19.5417
1828,192,1.5358,10.3924,109.952,17.8257
1828,192,1.25609,9.94412,109.164,16.3874
1828,192,1.21725,9.88011,109.05,2.45981
1828,192,-16.1912,-18.8408,58,1.99118
1828,192,-19.9363,-24.95,47.2348,13.9938
1828,192,-20.0717,-25.2061,46.8141,12.4198
1828,192,-20.1862,-25.4165,46.4848,11.6991
1828,192,-20.2807,-25.5811,46.2241,11.0737
1828,192,-20.3553,-25.7104,46.0195,11.3143
1828,192,-20.3628,-25.7236,46,1.34554
1828,192,-19.2432,-23.8066,49.2,6.17927
1632,58,-0.0309301,-1.0117,58,3.22264
619,188,2.88587,13.829,110.422,25.2419
619,188,2.36721,12.9267,109.018,22.1681
619,188,1.96718,12.195,107.902,19.2519
619,188,1.65144,11.6064,107.008,17.9219
619,188,1.4112,11.1458,106.29,15.6831
