4665,192,9.30264,-5.16909,111.61,3.55895
4665,192,9.04324,-5.00982,111.128,3.21843
4665,192,8.84965,-4.8515,110.748,3.06096
4665,192,8.73839,-4.76302,110.522,1.98882
4665,192,-24.504,24.0781,40.4646,1.93038
4665,192,-24.5857,24.1684,40.2851,2.02746
4665,192,-24.6398,24.2309,40.1645,2.32121
4665,192,-24.6484,24.2404,40.1461,0.875801
4665,192,-24.6489,24.241,40.145,0.109111
4665,192,-16.3702,16.1513,58,0.886442
4665,192,-20.5408,19.8759,49.2447,2.60227
4665,192,-20.5596,19.8967,49.2,0.552437
8098,192,-7.60753,7.36327,111.032,4.91105
8098,192,-7.70306,6.92358,110.11,4.50396
8098,192,-7.75956,6.57887,109.383,3.62051
8098,192,-7.82783,6.29564,108.801,3.36136
8098,192,-7.88299,6.08435,108.326,3.19288
8098,192,-7.88408,6.0804,108.318,0.0718815
8098,192,-16.9444,-25.0126,40.245,2.18463
8098,192,-16.9974,-25.1809,39.8828,2.01353
8098,192,-17.0381,-25.3148,39.5955,1.97771
8098,192,-17.0721,-25.419,39.3721,1.99871
8098,192,-17.0976,-25.4913,39.2054,2.05685
8098,192,-17.111,-25.5235,39.1251,2.24587
8098,192,-17.1111,-25.5236,39.1249,1.97307e-07
8098,192,-17.111,-25.5238,39.1249,0.00308302
8098,192,-17.1111,-25.5239,39.1249,0.00453322
8098,192,-14.2636,-16.8266,58,0.643751
8098,192,-15.5907,-20.8081,49.2,1.89808
10098,192,13.3701,-0.624104,110.324,6.00472
10098,192,12.4166,-0.172576,108.79,5.64687
10098,192,11.6695,0.219417,107.562,5.13707
10098,192,11.0662,0.520891,106.587,4.42003
10098,192,10.5707,0.776191,105.814,4.26478
10098,192,10.1749,0.956562,105.2,3.5884
10098,192,-19.2095,14.9189,58,0.508228
10098,192,-25.1466,17.7534,48.5595,2.96754
10098,192,-25.3236,17.8369,48.1864,2.9406
10098,192,-25.467,17.9033,47.8915,2.96886
10098,192,-25.5829,17.9537,47.6651,2.92242
10098,192,-25.6736,18.0121,47.5056,2.95342
10098,192,-25.7224,18.0465,47.4177,3.48679
10098,192,-25.7225,18.0466,47.4174,0.0158354
10098,192,-25.7227,18.0467,47.4173,0.0179037
10098,192,-24.7287,17.5631,49.2,1.6982
11522,192,0.859225,12.3381,110.307,5.95154
11522,192,1.11262,11.5369,108.801,5.62924
11522,192,1.32081,10.9115,107.604,4.74531
11522,192,1.48981,10.4365,106.629,4.47293
11522,192,1.62528,10.0529,105.858,3.93547
11522,192,1.70456,9.83212,105.423,2.46976
11522,192,12.2652,-17.9119,49.2,1.59048
11522,192,13.8494,-22.7023,39.9552,2.52278
11522,192,13.7671,-22.9442,39.3217,2.46196
11522,192,13.696,-23.1335,38.8187,2.15116
11522,192,13.64,-23.2778,38.4125,2.1234
11522,192,13.5963,-23.3896,38.0915,1.87814
11522,192,13.5686,-23.4845,37.8377,1.8341
11522,192,13.5462,-23.5605,37.6417,2.13924
11522,192,13.5366,-23.6105,37.5182,2.35581
11522,192,13.5353,-23.6152,37.5069,0.668575
11522,192,10.689,-13.6897,58,0.535951
11626,192,-10.7062,6.37391,110.534,5.63942
11626,192,-10.1883,6.10308,109.205,4.87728
11626,192,-9.76559,5.89551,108.139,4.42626
11626,192,-9.45002,5.70525,107.28,4.16409
11626,192,-9.23072,5.54623,106.591,3.55625
11626,192,-9.02719,5.41915,106.046,3.35574
11626,192,-8.83868,5.30817,105.626,3.20425
11626,192,-8.67532,5.20671,105.308,2.82718
11626,192,-8.61942,5.16828,105.2,1.1616
11626,192,20.8677,-15.5061,49.2845,2.5124
11626,192,20.9168,-15.5431,49.2,1.34347
11626,192,26.3743,-19.6629,40.5438,2.06755
11626,192,26.4343,-19.7107,40.4545,2.4965
11626,192,26.4357,-19.7118,40.4524,0.220339
11626,192,16.3147,-12.215,58,1.05532
11978,192,-9.72741,-4.12208,111.58,3.49246
11978,192,-9.45165,-4.23981,111.073,3.21606
11978,192,-9.23335,-4.31629,110.661,3.0735
11978,192,-9.05151,-4.38978,110.342,2.92111
11978,192,-8.92891,-4.45118,110.081,2.80767
11978,192,-8.89598,-4.4682,110.013,0.813794
11978,192,20.5351,-18.9861,49.3291,2.8
11978,192,20.5773,-19.004,49.2365,3.18466
11978,192,20.5774,-19.0041,49.2364,0.00797979
11978,192,20.5776,-19.0041,49.2364,0.0139958
11978,192,16.4415,-17.2057,58,1.23761
17875,192,-7.0197,8.75951,111.271,4.35296
17875,192,-6.72669,8.48435,110.538,4.01814
17875,192,-6.50122,8.24553,109.965,3.44294
