-8.8323,3.94478,110,1.35564e-23
-16.9703,-25.7217,50,2.09026e-24
-28.1646,-26.1488,48.4305,6.56299e-25
-42.5,-26.6667,46.5572,3.75909e-24
-16.7297,-24.8854,51.7,1.1254e-24
-50,-26.9377,45.5771,3.64725e-24
-15.0735,-19.1299,63.4,6.40106
-16.984,-25.7694,49.903,2.2915
-16.9834,-25.7701,49.9016,9.25633
-18.0751,-25.7909,49.7491,5.51018
-18.4502,-25.7978,49.7,2.08456
-26.8438,-26.1011,48.6031,4.37337e-24
-3.06316,-11.3189,110,6.89327e-24
2.35272,1.0802,49.7,3.24102
-2.7908,-10.704,107,1.96951e-24
1.16755,-1.76833,63.4,3.10527
3.3788,3.62825,37.4827,17.7722
3.48827,3.93522,36.047,11.0039
3.49429,3.93935,36.0216,24.5313
3.49345,3.93911,36.0473,0.5119
3.67029,3.89129,36.0754,2.13127
3.76112,3.86934,36.0901,2.35734
4.41288,6.02917,115.991,1.29212e-24
-11.4534,-22.1711,64.7,1.28046e-24
-18.3407,-25.0254,50,5.68481e-25
-37.5989,-36.667,52.9529,1.83925e-23
-22.1197,-40.5512,51.7,3.05401e-24
-40.6696,-38.3137,51.7,1.28636e-23
-27.6086,-50,45.4131,7.11213e-24
-50,-43.3172,47.8928,2.93245e-23
-14.5239,-27.4757,60.4,4.58101e-24
-19.3481,-26.8799,60.4,3.08001e-23
-13.3177,-23.3408,60.4,1.79844e-24
-11.7627,-22.7209,63.7,1.28046e-24
-16.5253,-30.921,58.1076,1.12453e-24
-24.1715,-29.4665,58.4319,4.4922e-24
-11.8308,-22.842,63.4798,3.1304
-11.8465,-22.7965,63.4789,2.00178
-11.8783,-22.9216,63.4302,0.756919
-11.9728,-22.9238,63.4098,2.82344
-11.9958,-22.9373,63.4,0.666474
-11.8305,-22.8429,63.4787,5.18166
-11.8687,-22.8549,63.4,0.509686
-23.6532,-26.6514,39.058,4.07907
-24.0167,-26.7633,38.3105,3.66715
-24.3128,-26.8542,37.7206,3.20401
-24.5529,-26.93,37.2499,3.02985
-24.7435,-26.9888,36.8752,2.80614
-24.8885,-27.0368,36.575,2.58953
-25.0038,-27.0764,36.3377,2.72031
-25.0854,-27.1087,36.157,2.97581
-25.1333,-27.1248,36.0548,3.36438
-25.1343,-27.1252,36.053,0.15322
-19.937,-36.7939,54.2,3.05401e-24
-33.2085,-34.3126,54.7444,1.49441e-23
-18.4856,-25.074,49.7,2.06565
-19.9424,-25.5187,46.7,1.91324e-24
-7.48687,-0.116519,116.726,1.31979e-24
10.6387,8.62116,64.7,4.82553e-24
15.7941,11.1064,49.9021,5.08648
15.8092,11.1712,49.9989,3.27926
15.8095,11.172,50,0.138394
15.7945,11.1065,49.9009,3.70728
15.76,11.09,50,4.82553e-24
15.8857,11.4482,50.3668,1.63755e-23
15.1678,10.8045,51.7,9.65107e-24
10.9871,8.7891,63.7,4.82551e-24
12.1368,9.34333,60.4,1.44766e-23
14.2968,10.3846,54.2,9.65107e-24
18.5938,21.2633,63.4008,0.0622203
18.5938,21.2634,63.4011,0.0351466
4.22885,7.39606,110,3.24271e-24
12.6205,5.07244,45.5455,1.51165e-24
10.8016,-8.43088,42.0119,3.90322e-24
11.9139,-0.173263,44.1728,1.78332e-24
14.8186,21.4257,49.8401,1.64876
14.9229,21.3413,49.8065,3.14086
14.9337,21.3321,49.8031,0.922552
14.8185,21.4271,49.8372,20.9529
14.7773,21.094,49.7417,3.75203
14.759,20.9481,49.7,1.92851
12.7589,6.09968,45.8144,1.52038e-24
13.2148,9.48405,46.7,4.71145e-24
12.0772,1.03859,44.4899,3.94424e-24
11.5678,-2.74266,43.5004,3.78102e-24
9.72744,-16.4055,39.925,2.71388
9.6985,-16.6268,39.8692,2.6374
9.68152,-16.7874,39.8313,3.01786
9.67624,-16.8343,39.8216,2.06475
12.411,18.2046,63.4,3.02109
8.07329,3.05771,110,6.17825e-24
-18.6309,25.3934,50,8.96641e-25
-17.8688,24.7609,51.7,2.52293e-26
-12.6241,20.4076,63.4,3.32577
-18.6424,25.403,49.9743,0.248762
-18.6396,25.3974,49.9637,19.7095
-18.6977,25.4582,49.9566,10.8745
-18.6008,25.4303,49.9744,8.03932
-18.6456,25.403,49.9726,7.74828
-13.2053,-17.2104,63.4,4.11604
-17.8013,-26.6927,39.8554,1.09175
-17.804,-26.6942,39.8387,18.6085
-17.6507,-26.7441,39.7947,2.15338
-17.5984,-26.7621,39.775,1.77591
-17.6459,-27.3829,39.8632,3.24554
-17.5199,-27.9371,39.8724,3.03413
-17.4432,-28.3851,39.8763,2.87573
-17.3831,-28.7407,39.8773,2.72672
-17.3379,-29.021,39.8782,2.59346
-17.3003,-29.2375,39.8852,2.45345
-17.2756,-29.3945,39.8883,3.21799
