-4.56144,-10.259,115.261,5.45292
-4.48268,-9.84094,113.843,5.37095
-4.42812,-9.5094,112.727,4.45302
-4.36802,-9.26304,111.831,4.22837
-4.34786,-9.09656,111.113,3.71157
-4.32706,-8.95253,110.547,3.29211
-4.29778,-8.83044,110.097,3.10126
-4.29016,-8.80802,110,0.78354
1.45281,4.94908,50.7209,2.62849
1.47574,5.00716,50.5011,2.90856
1.49389,5.04858,50.3468,3.15792
1.49772,5.05978,50.3063,1.93321
1.4978,5.06002,50.3056,0.0623331
0.00625095,1.55042,63.4,2.11328
-1.8375,13.9339,115.223,6.25488
-1.24518,13.0523,113.806,5.82151
-0.805365,12.3453,112.685,4.57487
-0.44708,11.7902,111.763,4.31932
-0.153902,11.333,111.032,3.95625
0.0860418,10.9555,110.456,3.73615
0.265956,10.665,110,3.29505
19.2541,-25.8207,50.8005,2.753
19.3084,-25.9026,50.6487,3.03126
19.3378,-25.9387,50.585,2.88964
19.3381,-25.9389,50.5847,0.0159832
19.3381,-25.9389,50.5847,0.01179
19.3381,-25.939,50.5847,0.0160784
18.8512,-25.0144,52.0899,2.37486
18.9481,-25.2248,51.7567,2.13899
18.9676,-25.2604,51.7,0.46077
0.64928,9.93605,108.84,0.744261
15.2741,-17.8546,63.4,2.06406
-3.9288,11.9499,115.433,5.66066
-4.41591,11.0136,114.138,5.15659
-4.79766,10.2555,113.092,4.82519
-5.0893,9.6659,112.242,4.29699
-5.31168,9.20045,111.553,3.91983
-5.45583,8.82798,110.996,3.42633
-5.57739,8.54209,110.54,3.36007
-5.6687,8.32697,110.174,2.92023
-5.70508,8.22754,110,1.5672
-19.1128,-24.9177,50.7215,2.85163
-19.1396,-25.0029,50.5812,3.09395
-19.1452,-25.03,50.5371,2.2486
-19.1452,-25.0301,50.5369,0.0251931
-16.1819,-17.4918,63.4203,2.78512
-16.1867,-17.5034,63.4,0.22728
-0.270921,-7.75804,110,4.91193
-29.9674,-18.2764,50,4.18339
-30.5134,-18.5021,48.9537,4.18211
-30.9127,-18.6316,48.2344,3.81781
-30.9929,-18.6529,48.0858,0.721157
-31.5985,-18.811,46.9411,3.58699
-31.8112,-18.8543,46.4884,3.14783
-31.9731,-18.8853,46.1256,2.89284
-31.9887,-18.8886,46.0921,0.300352
-33.7607,-19.2262,42.2206,2.88858
